Sale_ID,Date,Customer_ID,Bike_Model,Category,Price,Quantity,Discount,Store_Location,Salesperson_ID,Payment_Method,Channel,Customer_Age,Customer_Gender,Sale_Amount,Commission
949,3/26/2022,4707.0,Hybrid Bike,Hybrid,1975.43,1.0,yes,Los Angeles,760,Google Pay,Online,39.0,Male,1975.43,98.7715
950,6/24/2024,1499.0,BMX,Off Road,4582.8,3.0,yes,Philadelphia,294,Credit Card,Online,63.0,Male,13748.400000000001,687.4200000000001
951,6/11/2020,4279.0,Folding Bike,Road,3963.67,1.0,yes,Philadelphia,675,Apple Pay,Online,21.0,Male,3963.67,198.1835
952,5/9/2022,1365.0,Cruiser,Off Road,2840.79,5.0,no,New York,922,Debit Card,Store,41.0,Female,14203.95,710.1975000000001
953,2/24/2024,5238.0,Electric Bike,Electric,2479.44,1.0,yes,Houston,117,Credit Card,Online,29.0,Male,2479.44,123.97200000000001
954,3/9/2022,8197.0,Mountain Bike,Off Road,4829.66,4.0,yes,Los Angeles,494,Apple Pay,Online,34.0,Male,19318.64,965.932
955,6/10/2023,8082.0,Road Bike,Road,3127.51,1.0,yes,Philadelphia,285,Cash,Store,44.0,Male,3127.51,156.37550000000002
956,8/16/2022,7451.0,Mountain Bike,Off Road,2968.57,3.0,yes,San Antonio,284,PayPal,Online,67.0,Female,8905.710000000001,445.28550000000007
957,10/23/2023,8216.0,Electric Bike,Electric,2481.92,4.0,no,Phoenix,797,Cash,Store,19.0,Male,9927.68,496.384
958,7/13/2022,5905.0,Mountain Bike,Off Road,1860.39,4.0,no,Los Angeles,540,Cash,Store,19.0,Male,7441.56,372.07800000000003
959,7/12/2021,3619.0,Mountain Bike,Off Road,4906.92,1.0,yes,Houston,440,Cash,Store,68.0,Female,4906.92,245.346
960,9/27/2020,4532.0,Mountain Bike,Off Road,1209.71,1.0,no,New York,986,Apple Pay,Online,29.0,Male,1209.71,60.4855
961,1/6/2021,1177.0,Electric Bike,Electric,2804.99,4.0,no,New York,343,Debit Card,Store,45.0,Female,11219.96,560.9979999999999
962,7/31/2020,6746.0,BMX,Off Road,3893.89,2.0,yes,Houston,581,Credit Card,Online,64.0,Female,7787.78,389.389
963,9/1/2022,6653.0,Folding Bike,Road,1528.62,4.0,yes,Phoenix,897,Apple Pay,Online,24.0,Male,6114.48,305.724
964,11/11/2021,4804.0,Cruiser,Off Road,3453.23,3.0,no ,Philadelphia,531,PayPal,Online,26.0,Female,10359.69,517.9845
965,7/12/2022,2542.0,Road Bike,Road,3083.31,1.0,yes,Houston,882,Apple Pay,Online,60.0,Male,3083.31,154.1655
966,9/9/2022,8810.0,BMX,Off Road,1743.63,4.0,yes,Philadelphia,594,Cash,Store,31.0,Female,6974.52,348.72600000000006
967,12/3/2023,3108.0,Mountain Bike,Off Road,1960.4,1.0,yes,Chicago,477,Debit Card,Store,36.0,Female,1960.4,98.02000000000001
968,2/27/2024,7089.0,BMX,Off Road,715.55,1.0,no,Chicago,633,Google Pay,Online,61.0,Female,715.55,35.777499999999996
969,11/4/2021,9780.0,BMX,Off Road,4384.92,4.0,yes,Phoenix,629,Credit Card,Online,67.0,Female,17539.68,876.984
970,3/28/2022,4157.0,Cruiser,Off Road,2280.44,5.0,yes,Houston,604,Debit Card,Store,20.0,Female,11402.2,570.11
971,4/12/2020,3803.0,Road Bike,Road,2129.31,2.0,yes,Los Angeles,480,Cash,Store,65.0,Male,4258.62,212.931
972,2/20/2022,7526.0,Folding Bike,Road,1323.49,2.0,yes,New York,681,Apple Pay,Online,24.0,Female,2646.98,132.34900000000002
973,1/23/2021,4571.0,Road Bike,Road,649.81,5.0,no,Houston,773,Google Pay,Online,60.0,Male,3249.0499999999997,162.4525
974,8/31/2020,3957.0,Road Bike,Road,3781.37,3.0,no,San Antonio,949,Apple Pay,Online,27.0,Male,11344.11,567.2055
975,7/6/2024,3536.0,Mountain Bike,Off Road,911.37,1.0,yes,Chicago,475,Google Pay,Online,61.0,Male,911.37,45.5685
976,3/18/2023,9169.0,Electric Bike,Electric,2341.5,1.0,no,New York,333,Google Pay,Online,36.0,Female,2341.5,117.075
977,4/11/2023,8682.0,Electric Bike,Electric,3409.92,4.0,no,New York,263,Debit Card,Store,29.0,Male,13639.68,681.984
978,11/17/2023,2122.0,Mountain Bike,Off Road,3312.3,4.0,yes,San Antonio,464,Credit Card,Online,59.0,Female,13249.2,662.46
979,12/15/2021,7698.0,Hybrid Bike,Hybrid,1950.79,5.0,yes,Los Angeles,429,Apple Pay,Online,62.0,Male,9753.95,487.69750000000005
980,11/17/2020,2442.0,Cruiser,Off Road,3435.73,3.0,no ,Los Angeles,861,PayPal,Online,69.0,Female,10307.19,515.3595
981,7/14/2021,4317.0,Cruiser,Off Road,2827.68,4.0,yes,Los Angeles,862,Google Pay,Online,39.0,Female,11310.72,565.536
982,8/14/2022,6451.0,Hybrid Bike,Hybrid,1839.89,2.0,yes,San Antonio,140,Debit Card,Store,24.0,Female,3679.78,183.98900000000003
983,9/25/2020,2837.0,Folding Bike,Road,3405.62,4.0,yes,New York,633,Google Pay,Online,64.0,Male,13622.48,681.124
984,11/2/2023,7458.0,Cruiser,Off Road,1803.17,1.0,no,Houston,872,Google Pay,Online,31.0,Female,1803.17,90.1585
985,12/18/2020,2491.0,BMX,Off Road,4560.79,2.0,yes,Chicago,984,Cash,Store,56.0,Female,9121.58,456.079
986,9/4/2022,8568.0,Folding Bike,Road,1473.34,2.0,yes,Philadelphia,855,Debit Card,Store,51.0,Male,2946.68,147.334
987,6/16/2023,3456.0,Mountain Bike,Off Road,2132.99,1.0,yes,Houston,192,Debit Card,Store,56.0,Male,2132.99,106.64949999999999
988,11/8/2023,2268.0,Road Bike,Road,3942.93,2.0,yes,Phoenix,447,Cash,Store,28.0,Male,7885.86,394.293
989,11/4/2022,2807.0,Hybrid Bike,Hybrid,3678.53,5.0,no,Phoenix,920,Credit Card,Online,61.0,Male,18392.65,919.6325000000002
990,4/17/2022,6497.0,Electric Bike,Electric,4769.71,4.0,no,Chicago,372,PayPal,Online,50.0,Female,19078.84,953.942
991,3/27/2020,2063.0,Cruiser,Off Road,4345.41,4.0,yes,San Antonio,918,Cash,Store,20.0,Male,17381.64,869.082
992,7/3/2023,4457.0,Cruiser,Off Road,3650.83,5.0,no,Philadelphia,353,Credit Card,Online,69.0,Male,18254.15,912.7075000000001
993,2/10/2021,2201.0,BMX,Off Road,3669.93,5.0,no,Phoenix,324,PayPal,Online,68.0,Female,18349.649999999998,917.4825
994,11/15/2022,8645.0,Hybrid Bike,Hybrid,2169.18,5.0,yes,New York,663,Debit Card,Store,63.0,Male,10845.9,542.295
995,2/16/2024,8315.0,BMX,Off Road,2078.66,1.0,yes,Chicago,452,Debit Card,Store,35.0,Male,2078.66,103.93299999999999
996,7/6/2021,5365.0,Mountain Bike,Off Road,693.44,3.0,no ,Phoenix,469,PayPal,Online,45.0,Female,2080.32,104.01600000000002
997,7/4/2021,6565.0,Cruiser,Off Road,2764.74,2.0,yes,Los Angeles,237,Apple Pay,Online,34.0,Male,5529.48,276.474
998,11/16/2021,1820.0,Folding Bike,Road,914.4,4.0,yes,Los Angeles,115,PayPal,Online,69.0,Male,3657.6,182.88
999,11/16/2023,5480.0,Electric Bike,Electric,1365.58,2.0,yes,Phoenix,902,Google Pay,Online,69.0,Male,2731.16,136.558
1000,1/26/2021,4758.0,Road Bike,Road,4402.99,4.0,no,San Antonio,287,Cash,Store,68.0,Male,17611.96,880.598
1001,9/15/2021,5254.0,Mountain Bike,Off Road,203.26,3.0,yes,Phoenix,358,Credit Card,Online,34.0,Male,609.78,30.489
1002,12/24/2020,4112.0,Folding Bike,Road,4626.34,2.0,yes,Los Angeles,877,Apple Pay,Online,18.0,Male,9252.68,462.634
1003,1/21/2020,2847.0,Road Bike,Road,1675.57,1.0,yes,San Antonio,606,PayPal,Online,46.0,Male,1675.57,83.77850000000001
1004,1/3/2020,5567.0,Electric Bike,Electric,2769.47,4.0,yes,Philadelphia,114,Credit Card,Online,64.0,Male,11077.88,553.894
1005,12/11/2023,1848.0,Road Bike,Road,3458.09,4.0,no,Los Angeles,236,Debit Card,Store,52.0,Female,13832.36,691.618
1006,11/29/2022,5122.0,Hybrid Bike,Hybrid,2980.56,4.0,no,Chicago,240,Credit Card,Online,27.0,Female,11922.24,596.112
1007,6/20/2023,4902.0,Road Bike,Road,1480.78,5.0,yes,Houston,394,Credit Card,Online,54.0,Male,7403.9,370.195
1008,4/7/2021,3905.0,Folding Bike,Road,3529.97,2.0,no,Los Angeles,971,Credit Card,Online,46.0,Male,7059.94,352.997
1009,10/15/2023,1772.0,Electric Bike,Electric,274.09,1.0,no,New York,153,Credit Card,Online,42.0,Male,274.09,13.7045
1010,1/11/2020,5852.0,Electric Bike,Electric,305.42,5.0,yes,Chicago,641,Cash,Store,57.0,Female,1527.1000000000001,76.355
1011,10/10/2021,4516.0,Mountain Bike,Off Road,2101.88,5.0,yes,Philadelphia,716,Debit Card,Store,36.0,Male,10509.400000000001,525.4700000000001
1012,2/19/2020,7298.0,Folding Bike,Road,1089.48,5.0,no ,Chicago,244,Apple Pay,Online,50.0,Male,5447.4,272.37
1013,2/5/2024,3270.0,Road Bike,Road,2955.37,4.0,yes,Houston,820,Cash,Store,22.0,Male,11821.48,591.074
1014,2/26/2024,6641.0,Cruiser,Off Road,2307.59,5.0,yes,Phoenix,463,Google Pay,Online,58.0,Male,11537.95,576.8975
1015,8/12/2021,3924.0,Mountain Bike,Off Road,3054.08,5.0,yes,Houston,689,Google Pay,Online,58.0,Female,15270.4,763.52
1016,8/15/2024,7980.0,Cruiser,Off Road,3438.74,3.0,no,Houston,673,Apple Pay,Online,40.0,Male,10316.22,515.811
1017,3/30/2021,8235.0,Hybrid Bike,Hybrid,4032.84,4.0,yes,Chicago,953,Google Pay,Online,44.0,Female,16131.36,806.5680000000001
1018,4/22/2021,5620.0,BMX,Off Road,1906.87,5.0,yes,Houston,321,PayPal,Online,19.0,Female,9534.349999999999,476.7175
1019,8/21/2020,6361.0,Cruiser,Off Road,3991.27,5.0,yes,Phoenix,860,Cash,Store,32.0,Female,19956.35,997.8175
1020,8/29/2023,2004.0,BMX,Off Road,3700.25,3.0,yes,Houston,552,Credit Card,Online,47.0,Female,11100.75,555.0375
1021,11/14/2021,2277.0,Cruiser,Off Road,1976.69,3.0,no,Chicago,611,Debit Card,Store,37.0,Male,5930.07,296.5035
1022,3/27/2022,2787.0,Electric Bike,Electric,556.39,4.0,no,Chicago,156,Google Pay,Online,44.0,Male,2225.56,111.278
1023,5/19/2021,6023.0,BMX,Off Road,3985.65,2.0,yes,Chicago,699,PayPal,Online,66.0,Male,7971.3,398.56500000000005
1024,1/22/2021,4567.0,Electric Bike,Electric,230.0,3.0,no,Philadelphia,265,Apple Pay,Online,47.0,Male,690.0,34.5
1025,3/19/2022,9836.0,BMX,Off Road,2752.91,2.0,no,Philadelphia,490,Cash,Store,67.0,Male,5505.82,275.291
1026,6/6/2020,4056.0,Mountain Bike,Off Road,3674.68,1.0,yes,New York,128,PayPal,Online,43.0,Female,3674.68,183.734
1027,1/23/2022,1053.0,Folding Bike,Road,3297.7,1.0,yes,San Antonio,225,Credit Card,Online,70.0,Male,3297.7,164.885
1028,2/12/2020,4104.0,BMX,Off Road,429.27,2.0,no ,San Antonio,702,Debit Card,Store,44.0,Male,858.54,42.927
1029,7/12/2024,3140.0,Electric Bike,Electric,2201.69,1.0,yes,Phoenix,808,PayPal,Online,20.0,Female,2201.69,110.0845
1030,3/4/2021,2776.0,BMX,Off Road,3515.75,4.0,yes,San Antonio,104,PayPal,Online,23.0,Female,14063.0,703.1500000000001
1031,3/9/2023,5510.0,Folding Bike,Road,2318.15,3.0,yes,Chicago,327,Apple Pay,Online,56.0,Female,6954.450000000001,347.7225000000001
1032,2/21/2022,6497.0,Cruiser,Off Road,975.05,3.0,no,Phoenix,421,Credit Card,Online,26.0,Female,2925.1499999999996,146.2575
1033,1/16/2021,7960.0,Folding Bike,Road,3318.18,5.0,yes,New York,593,PayPal,Online,31.0,Male,16590.899999999998,829.545
1034,1/15/2024,7159.0,Hybrid Bike,Hybrid,1728.95,4.0,yes,Chicago,359,Apple Pay,Online,19.0,Male,6915.8,345.79
1035,4/23/2023,5342.0,BMX,Off Road,438.54,4.0,yes,Los Angeles,694,Google Pay,Online,22.0,Female,1754.16,87.70800000000001
1036,3/8/2022,1604.0,Mountain Bike,Off Road,1434.53,5.0,yes,Houston,388,Debit Card,Store,42.0,Female,7172.65,358.6325
1037,7/13/2022,9085.0,Road Bike,Road,2721.36,1.0,no,Philadelphia,401,Cash,Store,41.0,Male,2721.36,136.068
1038,11/26/2021,2575.0,Cruiser,Off Road,3132.47,4.0,no,San Antonio,283,Apple Pay,Online,59.0,Male,12529.88,626.494
1039,11/19/2022,2056.0,Folding Bike,Road,3178.78,4.0,yes,San Antonio,602,Google Pay,Online,27.0,Female,12715.12,635.7560000000001
1040,9/10/2022,4891.0,Electric Bike,Electric,1103.03,4.0,no,Phoenix,141,Cash,Store,41.0,Female,4412.12,220.606
1041,4/11/2022,8234.0,Hybrid Bike,Hybrid,2455.48,4.0,no,Phoenix,738,Google Pay,Online,51.0,Female,9821.92,491.096
1042,5/3/2024,1986.0,Hybrid Bike,Hybrid,919.13,5.0,yes,Houston,683,Cash,Store,62.0,Female,4595.65,229.7825
1043,6/16/2023,7688.0,Folding Bike,Road,2660.59,3.0,yes,Phoenix,468,Credit Card,Online,63.0,Male,7981.77,399.08850000000007
1044,9/21/2023,6465.0,Mountain Bike,Off Road,4379.25,3.0,no ,San Antonio,272,Credit Card,Online,59.0,Female,13137.75,656.8875
1045,2/19/2022,8525.0,Road Bike,Road,4754.07,4.0,yes,Houston,931,Google Pay,Online,67.0,Male,19016.28,950.814
1046,10/3/2023,7716.0,Electric Bike,Electric,2594.64,1.0,yes,New York,820,Google Pay,Online,41.0,Female,2594.64,129.732
1047,1/31/2021,4001.0,BMX,Off Road,3331.26,1.0,yes,Chicago,409,Cash,Store,45.0,Female,3331.26,166.56300000000002
1048,9/9/2023,5741.0,Electric Bike,Electric,4336.66,3.0,no,Philadelphia,107,PayPal,Online,65.0,Female,13009.98,650.499
1049,8/9/2023,6091.0,Hybrid Bike,Hybrid,3385.9,2.0,yes,New York,757,Debit Card,Store,40.0,Male,6771.8,338.59000000000003
1050,6/15/2020,3464.0,Hybrid Bike,Hybrid,1422.79,3.0,yes,Phoenix,562,Google Pay,Online,59.0,Female,4268.37,213.4185
1051,12/3/2022,9876.0,Cruiser,Off Road,4682.29,5.0,yes,Chicago,730,Credit Card,Online,19.0,Male,23411.45,1170.5725
1052,9/23/2021,7760.0,Electric Bike,Electric,2933.85,1.0,yes,Philadelphia,154,Debit Card,Store,59.0,Male,2933.85,146.6925
1053,11/2/2021,3620.0,Electric Bike,Electric,2360.27,3.0,no,Chicago,546,Apple Pay,Online,25.0,Male,7080.8099999999995,354.0405
1054,8/10/2020,7761.0,Mountain Bike,Off Road,2421.5,5.0,no,Los Angeles,163,Cash,Store,25.0,Female,12107.5,605.375
1055,5/12/2023,9086.0,Road Bike,Road,3135.39,5.0,yes,Philadelphia,536,Debit Card,Store,25.0,Male,15676.949999999999,783.8475
1056,3/5/2021,1388.0,Cruiser,Off Road,4634.61,3.0,no,Houston,460,Apple Pay,Online,44.0,Female,13903.829999999998,695.1914999999999
1057,4/28/2022,9804.0,Folding Bike,Road,3062.52,1.0,no,Phoenix,579,Apple Pay,Online,52.0,Female,3062.52,153.126
1058,4/15/2022,9023.0,Road Bike,Road,4112.41,2.0,yes,Phoenix,919,Apple Pay,Online,48.0,Male,8224.82,411.241
1059,7/25/2021,9547.0,Electric Bike,Electric,4298.22,5.0,yes,Houston,539,Apple Pay,Online,54.0,Female,21491.100000000002,1074.555
1060,10/6/2023,1474.0,Folding Bike,Road,3925.31,2.0,no ,Houston,187,Credit Card,Online,62.0,Male,7850.62,392.531
1061,1/26/2020,4028.0,Electric Bike,Electric,4565.11,2.0,yes,San Antonio,851,Credit Card,Online,68.0,Female,9130.22,456.51099999999997
1062,1/29/2020,2342.0,Folding Bike,Road,4932.67,5.0,yes,Los Angeles,229,PayPal,Online,21.0,Female,24663.35,1233.1675
1063,5/10/2024,1591.0,Electric Bike,Electric,2281.74,2.0,yes,Phoenix,553,Google Pay,Online,52.0,Male,4563.48,228.17399999999998
1064,3/27/2024,7908.0,Folding Bike,Road,1739.88,4.0,no,Houston,779,Credit Card,Online,51.0,Male,6959.52,347.97600000000006
1065,11/23/2021,3283.0,Folding Bike,Road,2278.48,2.0,yes,Chicago,592,Debit Card,Store,29.0,Female,4556.96,227.848
1066,2/15/2020,1821.0,BMX,Off Road,4800.13,3.0,yes,Chicago,509,Cash,Store,38.0,Male,14400.39,720.0195
1067,6/25/2024,6879.0,Cruiser,Off Road,4833.62,3.0,yes,Houston,345,PayPal,Online,30.0,Female,14500.86,725.0430000000001
1068,3/1/2023,8563.0,Mountain Bike,Off Road,751.71,2.0,yes,San Antonio,266,Credit Card,Online,25.0,Female,1503.42,75.171
1069,3/12/2020,2823.0,Folding Bike,Road,3093.43,5.0,no,New York,921,Debit Card,Store,58.0,Male,15467.15,773.3575000000001
1070,9/28/2020,6337.0,Hybrid Bike,Hybrid,3523.37,5.0,no,Philadelphia,361,Apple Pay,Online,70.0,Female,17616.85,880.8425
1071,9/17/2024,6606.0,Hybrid Bike,Hybrid,3180.11,4.0,yes,Los Angeles,407,Credit Card,Online,29.0,Male,12720.44,636.022
1072,6/26/2023,5343.0,Hybrid Bike,Hybrid,2914.47,4.0,no,New York,337,Cash,Store,52.0,Female,11657.88,582.894
1073,10/5/2022,6914.0,Mountain Bike,Off Road,2558.23,2.0,no,Houston,361,Google Pay,Online,60.0,Male,5116.46,255.823
1074,9/23/2020,7007.0,Folding Bike,Road,950.36,1.0,yes,New York,314,PayPal,Online,59.0,Female,950.36,47.518
1075,5/3/2020,1091.0,Folding Bike,Road,858.49,5.0,yes,Chicago,260,Credit Card,Online,49.0,Male,4292.45,214.6225
1076,6/13/2024,1894.0,Cruiser,Off Road,543.53,5.0,no ,Phoenix,214,Cash,Store,64.0,Female,2717.6499999999996,135.8825
1077,3/8/2023,4102.0,Road Bike,Road,1170.06,2.0,yes,Philadelphia,325,PayPal,Online,65.0,Male,2340.12,117.006
1078,2/16/2024,5397.0,BMX,Off Road,3656.5,3.0,yes,San Antonio,378,PayPal,Online,19.0,Female,10969.5,548.475
1079,10/1/2021,3452.0,Folding Bike,Road,3441.26,3.0,yes,Phoenix,550,Cash,Store,40.0,Male,10323.78,516.1890000000001
1080,1/12/2023,9462.0,Electric Bike,Electric,3688.42,2.0,no,Phoenix,618,Debit Card,Store,43.0,Female,7376.84,368.84200000000004
1081,12/14/2023,9729.0,Mountain Bike,Off Road,3459.26,5.0,yes,Chicago,974,Apple Pay,Online,66.0,Male,17296.300000000003,864.8150000000002
1082,6/28/2022,7416.0,Electric Bike,Electric,3887.35,5.0,yes,San Antonio,197,Debit Card,Store,20.0,Male,19436.75,971.8375000000001
1083,4/13/2023,1762.0,Hybrid Bike,Hybrid,1287.69,5.0,yes,New York,323,Debit Card,Store,57.0,Female,6438.450000000001,321.92250000000007
1084,11/15/2021,3544.0,BMX,Off Road,3491.4,2.0,yes,New York,369,Google Pay,Online,41.0,Female,6982.8,349.14000000000004
1085,7/27/2022,1308.0,Folding Bike,Road,575.5,5.0,no,New York,923,Cash,Store,19.0,Male,2877.5,143.875
1086,2/6/2021,5404.0,Folding Bike,Road,3203.43,4.0,no,New York,896,Cash,Store,47.0,Male,12813.72,640.686
1087,1/21/2023,3600.0,Road Bike,Road,1516.29,5.0,yes,Phoenix,415,Credit Card,Online,69.0,Female,7581.45,379.0725
1088,1/2/2023,7289.0,Electric Bike,Electric,1374.44,3.0,no,Los Angeles,199,Cash,Store,38.0,Male,4123.32,206.166
1089,11/10/2020,5311.0,Road Bike,Road,3278.84,4.0,no,New York,756,Debit Card,Store,23.0,Female,13115.36,655.768
1090,1/19/2022,1520.0,Road Bike,Road,2359.18,5.0,yes,Philadelphia,803,Apple Pay,Online,21.0,Female,11795.9,589.795
1091,8/14/2021,5368.0,Cruiser,Off Road,2164.2,5.0,yes,San Antonio,466,Debit Card,Store,44.0,Female,10821.0,541.0500000000001
1092,4/21/2024,7549.0,Cruiser,Off Road,1203.42,4.0,no ,Philadelphia,119,Cash,Store,38.0,Female,4813.68,240.68400000000003
1093,9/7/2023,8869.0,Electric Bike,Electric,1540.97,3.0,yes,Philadelphia,524,PayPal,Online,41.0,Male,4622.91,231.1455
1094,4/29/2023,8154.0,Road Bike,Road,1376.2,3.0,yes,San Antonio,242,Debit Card,Store,68.0,Female,4128.6,206.43000000000004
1095,2/27/2024,4591.0,Road Bike,Road,1749.22,4.0,yes,New York,439,Apple Pay,Online,53.0,Female,6996.88,349.84400000000005
1096,9/19/2021,2266.0,Folding Bike,Road,1784.88,4.0,no,Houston,117,Debit Card,Store,48.0,Female,7139.52,356.97600000000006
1097,3/17/2024,2585.0,Hybrid Bike,Hybrid,2076.45,3.0,yes,San Antonio,199,Apple Pay,Online,26.0,Female,6229.349999999999,311.4675
1098,7/2/2022,5777.0,Hybrid Bike,Hybrid,3469.75,1.0,yes,New York,835,Debit Card,Store,65.0,Male,3469.75,173.4875
1099,6/30/2023,4866.0,BMX,Off Road,2650.13,1.0,yes,Los Angeles,461,Cash,Store,52.0,Male,2650.13,132.50650000000002
1100,5/1/2023,3537.0,Hybrid Bike,Hybrid,1275.16,4.0,yes,Philadelphia,135,PayPal,Online,25.0,Male,5100.64,255.03200000000004
1101,1/26/2022,4416.0,Folding Bike,Road,3839.2,3.0,no,Los Angeles,668,Cash,Store,39.0,Female,11517.599999999999,575.88
1102,12/11/2023,9981.0,Road Bike,Road,3596.45,5.0,no,Los Angeles,550,PayPal,Online,26.0,Female,17982.25,899.1125000000001
1103,5/30/2020,6154.0,Electric Bike,Electric,4440.93,5.0,yes,New York,259,PayPal,Online,56.0,Male,22204.65,1110.2325
1104,9/18/2022,1342.0,Road Bike,Road,756.81,4.0,no,Los Angeles,311,Apple Pay,Online,60.0,Female,3027.24,151.362
1105,2/27/2021,6493.0,Mountain Bike,Off Road,3955.01,1.0,no,Los Angeles,712,Debit Card,Store,35.0,Female,3955.01,197.75050000000002
1106,8/10/2020,2093.0,Cruiser,Off Road,4885.63,2.0,yes,Houston,820,Cash,Store,19.0,Male,9771.26,488.56300000000005
1107,1/6/2022,4278.0,BMX,Off Road,419.4,1.0,yes,Chicago,145,Debit Card,Store,27.0,Male,419.4,20.97
1108,9/26/2023,4895.0,BMX,Off Road,2681.57,3.0,no ,Chicago,190,Credit Card,Online,23.0,Male,8044.710000000001,402.23550000000006
1109,2/27/2021,7736.0,Cruiser,Off Road,2419.79,5.0,yes,Philadelphia,663,Google Pay,Online,46.0,Male,12098.95,604.9475000000001
1110,3/10/2021,3748.0,Cruiser,Off Road,3734.25,1.0,yes,Los Angeles,920,Apple Pay,Online,54.0,Female,3734.25,186.7125
1111,4/13/2024,9275.0,Road Bike,Road,2570.6,3.0,yes,Philadelphia,870,Cash,Store,60.0,Male,7711.799999999999,385.59
1112,11/21/2023,3578.0,BMX,Off Road,811.15,2.0,no,Phoenix,711,Debit Card,Store,62.0,Female,1622.3,81.11500000000001
1113,10/4/2020,6834.0,Mountain Bike,Off Road,2160.69,4.0,yes,Phoenix,627,Google Pay,Online,66.0,Male,8642.76,432.13800000000003
1114,10/6/2021,5811.0,Folding Bike,Road,3547.9,3.0,yes,Philadelphia,705,Google Pay,Online,38.0,Male,10643.7,532.1850000000001
1115,10/16/2021,1509.0,BMX,Off Road,579.78,3.0,yes,Philadelphia,720,Cash,Store,48.0,Female,1739.34,86.967
1116,5/17/2024,4330.0,Road Bike,Road,3405.42,3.0,yes,Chicago,837,Apple Pay,Online,70.0,Female,10216.26,510.81300000000005
1117,12/17/2022,6958.0,Road Bike,Road,4016.18,5.0,no,San Antonio,492,Apple Pay,Online,27.0,Male,20080.899999999998,1004.045
1118,11/23/2020,2368.0,Cruiser,Off Road,4203.32,4.0,no,Los Angeles,911,Cash,Store,23.0,Male,16813.28,840.664
1119,7/30/2022,3996.0,Mountain Bike,Off Road,4890.45,4.0,yes,Chicago,869,PayPal,Online,52.0,Male,19561.8,978.09
1120,6/4/2020,5754.0,Folding Bike,Road,4038.25,2.0,no,Philadelphia,663,Google Pay,Online,33.0,Female,8076.5,403.82500000000005
1121,6/21/2020,1233.0,Cruiser,Off Road,2252.66,2.0,no,Houston,503,Apple Pay,Online,48.0,Female,4505.32,225.266
1122,4/26/2020,9175.0,Electric Bike,Electric,4438.82,1.0,yes,Los Angeles,539,Debit Card,Store,57.0,Female,4438.82,221.941
1123,9/25/2020,9377.0,Electric Bike,Electric,1888.06,4.0,yes,Houston,523,Credit Card,Online,70.0,Male,7552.24,377.612
1124,2/1/2022,8479.0,Mountain Bike,Off Road,4176.69,1.0,no ,San Antonio,354,Apple Pay,Online,49.0,Male,4176.69,208.8345
1125,10/1/2022,4301.0,Road Bike,Road,1482.36,1.0,yes,New York,620,Credit Card,Online,22.0,Female,1482.36,74.118
1126,12/21/2022,1169.0,Road Bike,Road,4669.3,5.0,yes,New York,717,Cash,Store,40.0,Male,23346.5,1167.325
1127,4/22/2021,8684.0,Mountain Bike,Off Road,531.49,5.0,yes,San Antonio,877,PayPal,Online,68.0,Female,2657.45,132.8725
1128,7/12/2021,6455.0,Hybrid Bike,Hybrid,1646.79,3.0,no,San Antonio,138,Google Pay,Online,55.0,Female,4940.37,247.01850000000002
1129,6/12/2021,4093.0,Cruiser,Off Road,2201.7,5.0,yes,Philadelphia,617,Apple Pay,Online,41.0,Male,11008.5,550.4250000000001
1130,9/22/2020,6619.0,Cruiser,Off Road,1322.65,4.0,yes,Philadelphia,559,Apple Pay,Online,21.0,Male,5290.6,264.53000000000003
1131,5/11/2020,5270.0,Cruiser,Off Road,1318.03,5.0,yes,Los Angeles,256,Debit Card,Store,65.0,Male,6590.15,329.5075
1132,3/14/2020,1858.0,Folding Bike,Road,2024.29,5.0,yes,Phoenix,927,Apple Pay,Online,29.0,Male,10121.45,506.07250000000005
1133,3/24/2020,9936.0,Hybrid Bike,Hybrid,2977.14,3.0,no,Phoenix,968,Debit Card,Store,34.0,Female,8931.42,446.571
1134,2/22/2022,5425.0,Cruiser,Off Road,495.62,5.0,no,Philadelphia,304,Debit Card,Store,36.0,Female,2478.1,123.905
1135,12/1/2022,9137.0,Road Bike,Road,1857.11,1.0,yes,Phoenix,130,Apple Pay,Online,63.0,Male,1857.11,92.8555
1136,4/27/2024,3886.0,Mountain Bike,Off Road,1859.97,1.0,no,Chicago,278,Google Pay,Online,51.0,Female,1859.97,92.9985
